response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0306,0.0000,0.0000,0.0001,0.0304,0.0001,200,5.5901
0.0333,0.0000,0.0000,0.0001,0.0331,0.0001,200,5.6207
0.0293,0.0000,0.0000,0.0000,0.0291,0.0002,200,5.6540
0.0270,0.0000,0.0000,0.0001,0.0268,0.0001,200,5.6834
0.0304,0.0000,0.0000,0.0000,0.0301,0.0002,200,5.7104
0.0261,0.0000,0.0000,0.0000,0.0258,0.0002,200,5.7408
0.0226,0.0000,0.0000,0.0001,0.0223,0.0001,200,5.7669
0.0221,0.0000,0.0000,0.0001,0.0219,0.0001,200,5.7895
0.0214,0.0000,0.0000,0.0000,0.0212,0.0001,200,5.8116
0.0256,0.0000,0.0000,0.0001,0.0254,0.0001,200,5.8329
0.0471,0.0000,0.0000,0.0003,0.0466,0.0001,200,5.8586
0.0485,0.0000,0.0000,0.0000,0.0482,0.0001,200,5.9057
0.0467,0.0000,0.0000,0.0001,0.0465,0.0001,200,5.9541
0.0349,0.0000,0.0000,0.0001,0.0346,0.0001,200,6.0009
0.0286,0.0000,0.0000,0.0001,0.0283,0.0001,200,6.0357
0.0252,0.0000,0.0000,0.0000,0.0250,0.0001,200,6.0643
0.0256,0.0000,0.0000,0.0000,0.0253,0.0001,200,6.0895
0.0288,0.0000,0.0000,0.0000,0.0286,0.0001,200,6.1151
0.0271,0.0000,0.0000,0.0001,0.0269,0.0001,200,6.1440
0.0265,0.0000,0.0000,0.0000,0.0263,0.0001,200,6.1711
0.0278,0.0000,0.0000,0.0001,0.0275,0.0002,200,6.1977
0.0332,0.0000,0.0000,0.0001,0.0327,0.0002,200,6.2255
0.0292,0.0000,0.0000,0.0002,0.0287,0.0001,200,6.2586
0.0272,0.0000,0.0000,0.0000,0.0268,0.0003,200,6.2878
0.0269,0.0000,0.0000,0.0001,0.0267,0.0001,200,6.3150
0.0276,0.0000,0.0000,0.0001,0.0273,0.0001,200,6.3419
0.0298,0.0000,0.0000,0.0000,0.0296,0.0001,200,6.3695
0.0347,0.0000,0.0000,0.0000,0.0345,0.0001,200,6.3993
0.0257,0.0000,0.0000,0.0001,0.0254,0.0001,200,6.4340
0.0265,0.0000,0.0000,0.0001,0.0263,0.0001,200,6.4597
0.0251,0.0000,0.0000,0.0000,0.0247,0.0003,200,6.4862
0.0282,0.0000,0.0000,0.0001,0.0280,0.0001,200,6.5113
0.0517,0.0000,0.0000,0.0001,0.0514,0.0001,200,6.5395
0.0336,0.0000,0.0000,0.0001,0.0334,0.0001,200,6.5912
0.0226,0.0000,0.0000,0.0000,0.0224,0.0001,200,6.6248
0.0209,0.0000,0.0000,0.0000,0.0207,0.0001,200,6.6474
0.0218,0.0000,0.0000,0.0001,0.0217,0.0001,200,6.6683
0.0215,0.0000,0.0000,0.0000,0.0213,0.0001,200,6.6901
0.0252,0.0000,0.0000,0.0000,0.0250,0.0001,200,6.7116
0.0234,0.0000,0.0000,0.0001,0.0232,0.0001,200,6.7368
0.0232,0.0000,0.0000,0.0001,0.0229,0.0002,200,6.7602
0.0221,0.0000,0.0000,0.0000,0.0219,0.0001,200,6.7834
0.0227,0.0000,0.0000,0.0001,0.0221,0.0001,200,6.8056
0.0232,0.0000,0.0000,0.0001,0.0230,0.0001,200,6.8283
0.0232,0.0000,0.0000,0.0001,0.0230,0.0001,200,6.8516
0.0220,0.0000,0.0000,0.0002,0.0215,0.0002,200,6.8748
0.0221,0.0000,0.0000,0.0001,0.0219,0.0001,200,6.8968
0.0222,0.0000,0.0000,0.0000,0.0219,0.0002,200,6.9190
0.0464,0.0000,0.0000,0.0001,0.0461,0.0001,200,6.9411
0.0366,0.0000,0.0000,0.0001,0.0364,0.0001,200,6.9875
0.0340,0.0000,0.0000,0.0001,0.0337,0.0001,200,7.0241
0.0316,0.0000,0.0000,0.0000,0.0314,0.0001,200,7.0580
0.0316,0.0000,0.0000,0.0001,0.0313,0.0001,200,7.0897
0.0332,0.0000,0.0000,0.0001,0.0329,0.0001,200,7.1213
0.0407,0.0000,0.0000,0.0000,0.0405,0.0001,200,7.1545
0.0330,0.0000,0.0000,0.0001,0.0327,0.0001,200,7.1952
0.0329,0.0000,0.0000,0.0001,0.0325,0.0002,200,7.2282
0.0353,0.0000,0.0000,0.0001,0.0350,0.0002,200,7.2610
0.0369,0.0000,0.0000,0.0001,0.0366,0.0002,200,7.2963
0.0324,0.0000,0.0000,0.0001,0.0322,0.0001,200,7.3333
0.0316,0.0000,0.0000,0.0000,0.0314,0.0001,200,7.3657
0.0316,0.0000,0.0000,0.0001,0.0313,0.0001,200,7.3973
0.0318,0.0000,0.0000,0.0000,0.0316,0.0001,200,7.4289
0.0307,0.0000,0.0000,0.0000,0.0305,0.0001,200,7.4607
0.0330,0.0000,0.0000,0.0000,0.0328,0.0001,200,7.4914
0.0299,0.0000,0.0000,0.0001,0.0297,0.0001,200,7.5244
0.0280,0.0000,0.0000,0.0000,0.0278,0.0001,200,7.5543
0.0315,0.0000,0.0000,0.0001,0.0313,0.0001,200,7.5823
0.0329,0.0000,0.0000,0.0001,0.0326,0.0001,200,7.6138
0.0241,0.0000,0.0000,0.0001,0.0236,0.0002,200,7.6467
0.0226,0.0000,0.0000,0.0000,0.0225,0.0001,200,7.6708
0.0229,0.0000,0.0000,0.0000,0.0228,0.0001,200,7.6934
0.0249,0.0000,0.0000,0.0001,0.0247,0.0001,200,7.7164
0.0272,0.0000,0.0000,0.0001,0.0268,0.0001,200,7.7413
0.0235,0.0000,0.0000,0.0000,0.0232,0.0002,200,7.7685
0.0272,0.0000,0.0000,0.0001,0.0269,0.0001,200,7.7920
0.0475,0.0000,0.0000,0.0000,0.0473,0.0001,200,7.8191
0.0693,0.0000,0.0000,0.0001,0.0691,0.0000,200,7.8667
0.0409,0.0000,0.0000,0.0000,0.0408,0.0001,200,7.9360
0.0295,0.0000,0.0000,0.0001,0.0293,0.0001,200,7.9769
0.0344,0.0000,0.0000,0.0001,0.0342,0.0001,200,8.0065
0.0399,0.0000,0.0000,0.0001,0.0397,0.0001,200,8.0409
0.0274,0.0000,0.0000,0.0000,0.0272,0.0001,200,8.0808
0.0338,0.0000,0.0000,0.0000,0.0334,0.0003,200,8.1082
0.0451,0.0000,0.0000,0.0000,0.0448,0.0001,200,8.1420
0.0307,0.0000,0.0000,0.0000,0.0305,0.0001,200,8.1871
0.0252,0.0000,0.0000,0.0001,0.0250,0.0001,200,8.2178
0.0284,0.0000,0.0000,0.0001,0.0282,0.0001,200,8.2430
0.0262,0.0000,0.0000,0.0000,0.0260,0.0001,200,8.2715
0.0246,0.0000,0.0000,0.0001,0.0243,0.0001,200,8.2977
0.0285,0.0000,0.0000,0.0006,0.0277,0.0001,200,8.3223
0.0557,0.0000,0.0000,0.0001,0.0554,0.0001,200,8.3508
0.0478,0.0000,0.0000,0.0000,0.0475,0.0002,200,8.4065
0.0454,0.0000,0.0000,0.0001,0.0452,0.0001,200,8.4543
0.0218,0.0000,0.0000,0.0000,0.0216,0.0002,200,8.4998
0.0190,0.0000,0.0000,0.0000,0.0187,0.0002,200,8.5216
0.0192,0.0000,0.0000,0.0001,0.0190,0.0001,200,8.5406
0.0192,0.0000,0.0000,0.0000,0.0190,0.0001,200,8.5599
0.0196,0.0000,0.0000,0.0001,0.0193,0.0001,200,8.5791
0.0216,0.0000,0.0000,0.0001,0.0210,0.0001,200,8.5987
0.0193,0.0000,0.0000,0.0000,0.0190,0.0002,200,8.6203
0.0203,0.0000,0.0000,0.0000,0.0201,0.0001,200,8.6396
0.0226,0.0000,0.0000,0.0000,0.0223,0.0001,200,8.6599
0.0259,0.0000,0.0000,0.0002,0.0255,0.0002,200,8.6825
0.0295,0.0000,0.0000,0.0001,0.0288,0.0005,200,8.7084
0.0504,0.0000,0.0000,0.0001,0.0502,0.0001,200,8.7379
0.0493,0.0000,0.0000,0.0001,0.0491,0.0001,200,8.7883
0.0379,0.0000,0.0000,0.0001,0.0375,0.0001,200,8.8376
0.0308,0.0000,0.0000,0.0001,0.0305,0.0001,200,8.8755
0.0369,0.0000,0.0000,0.0000,0.0365,0.0001,200,8.9063
0.0222,0.0000,0.0000,0.0000,0.0219,0.0001,200,8.9432
0.0218,0.0000,0.0000,0.0001,0.0216,0.0001,200,8.9654
0.0211,0.0000,0.0000,0.0000,0.0208,0.0003,200,8.9872
0.0255,0.0000,0.0000,0.0001,0.0252,0.0001,200,9.0084
0.0285,0.0000,0.0000,0.0000,0.0283,0.0002,200,9.0338
0.0301,0.0000,0.0000,0.0001,0.0298,0.0002,200,9.0624
0.0307,0.0000,0.0000,0.0001,0.0302,0.0001,200,9.0925
0.0359,0.0000,0.0000,0.0001,0.0356,0.0002,200,9.1232
0.0465,0.0000,0.0000,0.0001,0.0462,0.0001,200,9.1590
0.0333,0.0000,0.0000,0.0000,0.0329,0.0002,200,9.2056
0.0408,0.0000,0.0000,0.0001,0.0406,0.0001,200,9.2389
0.0323,0.0000,0.0000,0.0001,0.0320,0.0001,200,9.2797
0.0298,0.0000,0.0000,0.0000,0.0296,0.0001,200,9.3120
0.0279,0.0000,0.0000,0.0000,0.0277,0.0001,200,9.3418
0.0324,0.0000,0.0000,0.0001,0.0322,0.0001,200,9.3696
0.0305,0.0000,0.0000,0.0000,0.0303,0.0001,200,9.4020
0.0325,0.0000,0.0000,0.0001,0.0321,0.0001,200,9.4326
0.0300,0.0000,0.0000,0.0001,0.0298,0.0001,200,9.4650
0.0297,0.0000,0.0000,0.0001,0.0295,0.0001,200,9.4951
0.0473,0.0000,0.0000,0.0000,0.0470,0.0001,200,9.5247
0.0463,0.0000,0.0000,0.0000,0.0460,0.0002,200,9.5720
0.0367,0.0000,0.0000,0.0001,0.0363,0.0003,200,9.6183
0.0374,0.0000,0.0000,0.0001,0.0370,0.0004,200,9.6551
0.0515,0.0000,0.0000,0.0001,0.0509,0.0001,200,9.6925
0.0379,0.0000,0.0000,0.0000,0.0377,0.0001,200,9.7441
0.0389,0.0000,0.0000,0.0000,0.0387,0.0001,200,9.7819
0.0379,0.0000,0.0000,0.0001,0.0377,0.0001,200,9.8208
0.0371,0.0000,0.0000,0.0000,0.0369,0.0001,200,9.8588
0.0370,0.0000,0.0000,0.0001,0.0368,0.0001,200,9.8959
0.0395,0.0000,0.0000,0.0000,0.0392,0.0002,200,9.9329
0.0387,0.0000,0.0000,0.0001,0.0383,0.0003,200,9.9725
0.0404,0.0000,0.0000,0.0002,0.0401,0.0001,200,10.0112
0.0386,0.0000,0.0000,0.0001,0.0383,0.0002,200,10.0516
0.0441,0.0000,0.0000,0.0001,0.0439,0.0001,200,10.0901
0.0417,0.0000,0.0000,0.0000,0.0415,0.0001,200,10.1342
0.0406,0.0000,0.0000,0.0001,0.0403,0.0001,200,10.1759
0.0306,0.0000,0.0000,0.0001,0.0303,0.0001,200,10.2165
0.0304,0.0000,0.0000,0.0001,0.0301,0.0001,200,10.2471
0.0300,0.0000,0.0000,0.0000,0.0299,0.0001,200,10.2775
0.0458,0.0000,0.0000,0.0001,0.0455,0.0001,200,10.3076
0.0442,0.0000,0.0000,0.0001,0.0439,0.0001,200,10.3533
0.0395,0.0000,0.0000,0.0000,0.0393,0.0001,200,10.3975
0.0323,0.0000,0.0000,0.0001,0.0321,0.0001,200,10.4370
0.0518,0.0000,0.0000,0.0001,0.0515,0.0001,200,10.4693
0.0482,0.0000,0.0000,0.0001,0.0479,0.0001,200,10.5211
0.0489,0.0000,0.0000,0.0001,0.0485,0.0001,200,10.5693
0.0449,0.0000,0.0000,0.0001,0.0446,0.0001,200,10.6182
0.0352,0.0000,0.0000,0.0001,0.0348,0.0001,200,10.6631
0.0219,0.0000,0.0000,0.0001,0.0217,0.0001,200,10.6983
0.0196,0.0000,0.0000,0.0001,0.0194,0.0001,200,10.7202
0.0265,0.0000,0.0000,0.0001,0.0263,0.0001,200,10.7399
0.0452,0.0000,0.0000,0.0001,0.0450,0.0001,200,10.7664
0.0459,0.0000,0.0000,0.0000,0.0456,0.0002,200,10.8115
0.0339,0.0000,0.0000,0.0000,0.0337,0.0001,200,10.8575
0.0379,0.0000,0.0000,0.0002,0.0375,0.0002,200,10.8914
0.0408,0.0000,0.0000,0.0001,0.0404,0.0001,200,10.9293
0.0374,0.0000,0.0000,0.0001,0.0371,0.0001,200,10.9701
0.0375,0.0000,0.0000,0.0001,0.0372,0.0001,200,11.0075
0.0278,0.0000,0.0000,0.0000,0.0275,0.0002,200,11.0450
0.0369,0.0000,0.0000,0.0000,0.0367,0.0001,200,11.0728
0.0298,0.0000,0.0000,0.0001,0.0294,0.0002,200,11.1098
0.0316,0.0000,0.0000,0.0001,0.0313,0.0001,200,11.1395
0.0327,0.0000,0.0000,0.0001,0.0319,0.0001,200,11.1712
0.0259,0.0000,0.0000,0.0001,0.0256,0.0001,200,11.2039
0.0233,0.0000,0.0000,0.0001,0.0228,0.0001,200,11.2298
0.0253,0.0000,0.0000,0.0001,0.0250,0.0001,200,11.2531
0.0274,0.0000,0.0000,0.0001,0.0271,0.0001,200,11.2784
0.0323,0.0000,0.0000,0.0000,0.0319,0.0001,200,11.3057
0.0231,0.0000,0.0000,0.0001,0.0230,0.0001,200,11.3380
0.0219,0.0000,0.0000,0.0000,0.0218,0.0000,200,11.3611
0.0233,0.0000,0.0000,0.0000,0.0232,0.0000,200,11.3830
0.0268,0.0000,0.0000,0.0000,0.0267,0.0001,200,11.4063
0.0285,0.0000,0.0000,0.0001,0.0281,0.0001,200,11.4331
0.0286,0.0000,0.0000,0.0000,0.0281,0.0003,200,11.4616
0.0362,0.0000,0.0000,0.0001,0.0359,0.0001,200,11.4901
0.0308,0.0000,0.0000,0.0001,0.0304,0.0002,200,11.5263
0.0287,0.0000,0.0000,0.0001,0.0285,0.0001,200,11.5572
0.0289,0.0000,0.0000,0.0000,0.0286,0.0003,200,11.5859
0.0276,0.0000,0.0000,0.0000,0.0274,0.0001,200,11.6148
0.0305,0.0000,0.0000,0.0000,0.0302,0.0001,200,11.6424
0.0284,0.0000,0.0000,0.0001,0.0281,0.0001,200,11.6729
0.0277,0.0000,0.0000,0.0001,0.0274,0.0001,200,11.7013
0.0445,0.0000,0.0000,0.0001,0.0441,0.0001,200,11.7290
0.0308,0.0000,0.0000,0.0000,0.0305,0.0002,200,11.7736
0.0301,0.0000,0.0000,0.0001,0.0274,0.0026,200,11.8043
0.0292,0.0000,0.0000,0.0001,0.0281,0.0001,200,11.8344
0.0284,0.0000,0.0000,0.0001,0.0281,0.0002,200,11.8636
0.0276,0.0000,0.0000,0.0001,0.0269,0.0005,200,11.8920
0.0287,0.0000,0.0000,0.0001,0.0285,0.0001,200,11.9196
0.0292,0.0000,0.0000,0.0002,0.0287,0.0001,200,11.9484
0.0423,0.0000,0.0000,0.0003,0.0418,0.0001,200,11.9775
0.0322,0.0000,0.0000,0.0001,0.0319,0.0002,200,12.0198
0.0486,0.0000,0.0000,0.0000,0.0483,0.0001,200,12.0520
0.0387,0.0000,0.0000,0.0001,0.0384,0.0001,200,12.1006
0.0327,0.0000,0.0000,0.0001,0.0325,0.0001,200,12.1392
